date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file,r_mean,g_mean,b_mean,r_var,g_var,b_var
"2025-01-10,17:58:48",[  194] ,[ 1261] *,[  694] ,[ 1423] *,[ 1517] *,[  962] ,[  616] ,[  390] ,[ 1801] *,[   93] ,20250110_175848_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175848_foto_normalized.npy,0.049,0.08951,0.11435,0.01555,0.04368,0.07238
"2025-01-10,17:58:56",[  194] ,[ 1262] *,[  693] ,[ 1422] *,[ 1518] *,[  962] ,[  617] ,[  391] ,[ 1801] *,[   93] ,20250110_175856_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175856_foto_normalized.npy,0.05013,0.0928,0.10931,0.01612,0.04696,0.06616
"2025-01-10,17:59:04",[  194] ,[ 1261] *,[  693] ,[ 1423] *,[ 1516] *,[  962] ,[  616] ,[  390] ,[ 1801] *,[   93] ,20250110_175904_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175904_foto_normalized.npy,0.05199,0.10933,0.11185,0.01726,0.06481,0.06898
"2025-01-10,17:59:13",[  194] ,[ 1261] *,[  693] ,[ 1422] *,[ 1516] *,[  961] ,[  616] ,[  390] ,[ 1800] *,[   93] ,20250110_175913_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175913_foto_normalized.npy,0.05338,0.09872,0.11294,0.01816,0.05285,0.07031
"2025-01-10,17:59:20",[  194] ,[ 1261] *,[  693] ,[ 1422] *,[ 1517] *,[  961] ,[  616] ,[  390] ,[ 1800] *,[   93] ,20250110_175920_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175920_foto_normalized.npy,0.05157,0.0917,0.11407,0.01699,0.04569,0.07184
"2025-01-10,17:59:27",[  194] ,[ 1261] *,[  693] ,[ 1422] *,[ 1516] *,[  961] ,[  616] ,[  391] ,[ 1800] *,[   93] ,20250110_175927_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175927_foto_normalized.npy,0.05225,0.09714,0.1137,0.0175,0.05144,0.07158
"2025-01-10,17:59:35",[  194] ,[ 1260] *,[  693] ,[ 1422] *,[ 1516] *,[  962] ,[  616] ,[  390] ,[ 1800] *,[   93] ,20250110_175935_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175935_foto_normalized.npy,0.05061,0.1044,0.11377,0.01645,0.05936,0.0716
"2025-01-10,17:59:42",[  194] ,[ 1261] *,[  693] ,[ 1422] *,[ 1516] *,[  962] ,[  616] ,[  391] ,[ 1799] *,[   93] ,20250110_175942_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175942_foto_normalized.npy,0.05141,0.09507,0.11422,0.01702,0.04922,0.07205
"2025-01-10,17:59:49",[  194] ,[ 1260] *,[  693] ,[ 1422] *,[ 1516] *,[  961] ,[  616] ,[  390] ,[ 1798] *,[   93] ,20250110_175949_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175949_foto_normalized.npy,0.04959,0.09698,0.11467,0.0157,0.05123,0.07263
"2025-01-10,17:59:56",[  194] ,[ 1260] *,[  692] ,[ 1421] *,[ 1515] *,[  961] ,[  616] ,[  390] ,[ 1799] *,[   93] ,20250110_175956_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_175956_foto_normalized.npy,0.05108,0.0917,0.11437,0.01671,0.04579,0.07238
"2025-01-10,18:00:04",[  194] ,[ 1261] *,[  692] ,[ 1421] *,[ 1514] *,[  960] ,[  616] ,[  390] ,[ 1797] *,[   93] ,20250110_180004_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180004_foto_normalized.npy,0.05216,0.09673,0.11359,0.01734,0.0508,0.0714
"2025-01-10,18:00:11",[  194] ,[ 1259] *,[  693] ,[ 1421] *,[ 1514] *,[  961] ,[  616] ,[  390] ,[ 1797] *,[   93] ,20250110_180011_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180011_foto_normalized.npy,0.0515,0.0992,0.11148,0.01696,0.05341,0.06875
"2025-01-10,18:00:18",[  194] ,[ 1260] *,[  692] ,[ 1422] *,[ 1515] *,[  961] ,[  616] ,[  390] ,[ 1798] *,[   93] ,20250110_180018_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180018_foto_normalized.npy,0.05225,0.10028,0.11317,0.01754,0.05466,0.07075
"2025-01-10,18:00:25",[  194] ,[ 1259] *,[  692] ,[ 1421] *,[ 1514] *,[  960] ,[  616] ,[  390] ,[ 1797] *,[   93] ,20250110_180025_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180025_foto_normalized.npy,0.05203,0.09203,0.1128,0.01734,0.04605,0.07034
"2025-01-10,18:00:33",[  194] ,[ 1259] *,[  692] ,[ 1421] *,[ 1514] *,[  960] ,[  616] ,[  390] ,[ 1798] *,[   93] ,20250110_180033_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180033_foto_normalized.npy,0.05122,0.09715,0.11276,0.01673,0.05128,0.07039
