date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file,r_mean,g_mean,b_mean,r_var,g_var,b_var
"2025-01-11,14:07:02",[  182] ,[ 1092] *,[  634] ,[ 1288] *,[ 1382] *,[  837] ,[  557] ,[  356] ,[ 2096] **,[  104] ,20250111_140702_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140702_foto_normalized.npy,0.10087,0.1069,0.11075,0.06013,0.06621,0.07024
"2025-01-11,14:07:10",[  182] ,[ 1092] *,[  633] ,[ 1287] *,[ 1381] *,[  836] ,[  557] ,[  356] ,[ 2094] **,[  104] ,20250111_140710_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140710_foto_normalized.npy,0.10089,0.10669,0.11064,0.06031,0.06635,0.07066
"2025-01-11,14:07:20",[  182] ,[ 1093] *,[  634] ,[ 1289] *,[ 1382] *,[  837] ,[  557] ,[  356] ,[ 2095] **,[  104] ,20250111_140720_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140720_foto_normalized.npy,0.10046,0.10629,0.11066,0.05969,0.06555,0.07028
"2025-01-11,14:07:28",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2096] **,[  105] ,20250111_140728_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140728_foto_normalized.npy,0.10094,0.10766,0.11099,0.06027,0.06725,0.07075
"2025-01-11,14:08:06",[  182] ,[ 1092] *,[  633] ,[ 1287] *,[ 1381] *,[  837] ,[  557] ,[  356] ,[ 2094] **,[  104] ,20250111_140806_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140806_foto_normalized.npy,0.10078,0.10757,0.11168,0.06016,0.06721,0.07161
"2025-01-11,14:08:14",[  182] ,[ 1092] *,[  632] ,[ 1288] *,[ 1381] *,[  837] ,[  557] ,[  356] ,[ 2096] **,[  104] ,20250111_140814_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140814_foto_normalized.npy,0.10068,0.10777,0.11267,0.05972,0.06707,0.07241
"2025-01-11,14:08:22",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1381] *,[  837] ,[  557] ,[  355] ,[ 2096] **,[  104] ,20250111_140822_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140822_foto_normalized.npy,0.10096,0.10722,0.11132,0.06021,0.06661,0.07104
"2025-01-11,14:08:31",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1381] *,[  837] ,[  557] ,[  356] ,[ 2097] **,[  104] ,20250111_140831_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140831_foto_normalized.npy,0.10156,0.10756,0.1118,0.06102,0.06712,0.07169
"2025-01-11,14:08:40",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1382] *,[  837] ,[  558] ,[  356] ,[ 2097] **,[  104] ,20250111_140840_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140840_foto_normalized.npy,0.10188,0.10772,0.11157,0.0613,0.06724,0.07128
"2025-01-11,14:08:47",[  182] ,[ 1092] *,[  633] ,[ 1288] *,[ 1381] *,[  836] ,[  557] ,[  356] ,[ 2096] **,[  105] ,20250111_140847_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140847_foto_normalized.npy,0.09994,0.10728,0.11185,0.05886,0.06658,0.07159
"2025-01-11,14:08:56",[  182] ,[ 1092] *,[  633] ,[ 1287] *,[ 1381] *,[  836] ,[  557] ,[  355] ,[ 2096] **,[  104] ,20250111_140856_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140856_foto_normalized.npy,0.10219,0.10726,0.11164,0.06161,0.06677,0.07139
"2025-01-11,14:09:03",[  182] ,[ 1091] *,[  632] ,[ 1287] *,[ 1380] *,[  836] ,[  557] ,[  356] ,[ 2094] **,[  104] ,20250111_140903_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140903_foto_normalized.npy,0.10205,0.10831,0.11226,0.06151,0.0681,0.07223
"2025-01-11,14:09:11",[  182] ,[ 1090] *,[  632] ,[ 1286] *,[ 1381] *,[  836] ,[  557] ,[  355] ,[ 2093] **,[  104] ,20250111_140911_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140911_foto_normalized.npy,0.10234,0.10661,0.11113,0.06184,0.06602,0.07085
"2025-01-11,14:09:24",[  182] ,[ 1074] *,[  624] ,[ 1272] *,[ 1367] *,[  823] ,[  551] ,[  351] ,[ 2117] **,[  105] ,20250111_140924_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140924_foto_normalized.npy,0.10111,0.10839,0.11093,0.06043,0.06796,0.07059
"2025-01-11,14:09:37",[  182] ,[ 1074] *,[  624] ,[ 1274] *,[ 1368] *,[  823] ,[  551] ,[  352] ,[ 2117] **,[  105] ,20250111_140937_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140937_foto_normalized.npy,0.10049,0.10777,0.11149,0.05974,0.06727,0.07127
"2025-01-11,14:09:49",[  182] ,[ 1076] *,[  625] ,[ 1275] *,[ 1369] *,[  824] ,[  551] ,[  351] ,[ 2121] **,[  105] ,20250111_140949_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140949_foto_normalized.npy,0.1004,0.1064,0.11002,0.05962,0.06571,0.06964
"2025-01-11,14:10:06",[  184] ,[ 1111] *,[  642] ,[ 1304] *,[ 1398] *,[  850] ,[  564] ,[  359] ,[ 2094] **,[  104] ,20250111_141006_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141006_foto_normalized.npy,0.10211,0.10768,0.11239,0.06149,0.06697,0.07211
"2025-01-11,14:10:26",[  183] ,[ 1078] *,[  626] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2124] **,[  105] ,20250111_141026_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141026_foto_normalized.npy,0.10191,0.10843,0.11162,0.06141,0.06812,0.07141
"2025-01-11,14:10:52",[  183] ,[ 1080] *,[  626] ,[ 1279] *,[ 1373] *,[  826] ,[  551] ,[  352] ,[ 2127] **,[  106] ,20250111_141052_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141052_foto_normalized.npy,0.10198,0.10769,0.11171,0.06155,0.06717,0.07139
"2025-01-11,14:11:04",[  183] ,[ 1078] *,[  626] ,[ 1278] *,[ 1371] *,[  826] ,[  551] ,[  352] ,[ 2125] **,[  106] ,20250111_141104_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141104_foto_normalized.npy,0.10178,0.10851,0.11284,0.06139,0.06828,0.07289
"2025-01-11,14:11:21",[  183] ,[ 1077] *,[  626] ,[ 1276] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2123] **,[  106] ,20250111_141121_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141121_foto_normalized.npy,0.09898,0.10719,0.1115,0.05826,0.06674,0.07142
"2025-01-11,14:11:35",[  183] ,[ 1077] *,[  625] ,[ 1276] *,[ 1369] *,[  825] ,[  550] ,[  351] ,[ 2122] **,[  105] ,20250111_141135_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141135_foto_normalized.npy,0.09898,0.10755,0.11171,0.05813,0.06708,0.07153
"2025-01-11,14:11:55",[  183] ,[ 1077] *,[  626] ,[ 1276] *,[ 1369] *,[  824] ,[  551] ,[  351] ,[ 2122] **,[  106] ,20250111_141155_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141155_foto_normalized.npy,0.09983,0.10747,0.11183,0.05895,0.06677,0.07139
"2025-01-11,14:12:12",[  183] ,[ 1078] *,[  626] ,[ 1276] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2124] **,[  105] ,20250111_141212_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141212_foto_normalized.npy,0.10042,0.10722,0.11115,0.05969,0.06661,0.07075
"2025-01-11,14:12:26",[  183] ,[ 1078] *,[  626] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2124] **,[  106] ,20250111_141226_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141226_foto_normalized.npy,0.10053,0.10723,0.11175,0.05984,0.06665,0.07154
"2025-01-11,14:12:43",[  183] ,[ 1077] *,[  626] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2123] **,[  105] ,20250111_141243_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141243_foto_normalized.npy,0.10115,0.10693,0.11075,0.06041,0.0662,0.07017
